id,Item,EmpName,Storage & Organization
4367,Heavy-Duty E-Z-D� Binders,Lena Creighton,Binders and Binder Accessories
4368,Laser & Ink Jet Business Envelopes,Lena Creighton,Envelopes
4369,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Lena Creighton,Chairs & Chairmats
4370,Executive Impressions 14" Contract Wall Clock,Lena Creighton,Office Furnishings
4371,Sanford Liquid Accent Highlighters,Lena Creighton,Pens & Art Supplies
4372,Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock,Rob Haberlin,Office Furnishings
4373,Sharp AL-1530CS Digital Copier,Jenna Caffey,Copiers and Fax
4374,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Odella Nelson,Binders and Binder Accessories
4375,SAFCO Optional Arm Kit for Workspace� Cribbage Stacking Chair,Art Foster,Chairs & Chairmats
4376,Eldon� 500 Class� Desk Accessories,Art Foster,Office Furnishings
4377,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Jessica Myrick,Storage & Organization
4378,Xerox 1907,Ken Brennan,Paper
4379,Iceberg OfficeWorks 42" Round Tables,Ken Brennan,Tables
4380,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Joe Kamberova,Tables
4381,Okidata ML320 Series Turbo Dot Matrix Printers,Rob Haberlin,Office Machines
4382,Acco D-Ring Binder w/DublLock�,Lena Creighton,Binders and Binder Accessories
4383,Executive Impressions 14" Contract Wall Clock,Max Jones,Office Furnishings
4384,"Global Stack Chair without Arms, Black",Max Jones,Chairs & Chairmats
4385,"Global Leather & Oak Executive Chair, Burgundy",Don Weiss,Chairs & Chairmats
4386,Lexmark Z55se Color Inkjet Printer,Darrin Martin,Office Machines
4387,Tennsco Commercial Shelving,Darrin Martin,Storage & Organization
4388,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Rob Haberlin,Computer Peripherals
4389,636,Jim Sink,Telephones and Communication
4390,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Clytie Kelty,Appliances
4391,Okidata ML184 Turbo Dot Matrix Printers,Clytie Kelty,Office Machines
4392,Xerox 1939,Clytie Kelty,Paper
4393,Bretford CR8500 Series Meeting Room Furniture,Jim Sink,Tables
4394,Accessory41,Pete Takahito,Telephones and Communication
4395,Newell 343,Michael Dominguez,Pens & Art Supplies
4396,Chromcraft Rectangular Conference Tables,Hallie Redmond,Tables
4397,Southworth 25% Cotton Premium Laser Paper and Envelopes,Katrina Willman,Paper
4398,Xerox 21,Steven Roelle,Paper
4399,"Brites Rubber Bands, 1 1/2 oz. Box",Steven Roelle,Rubber Bands
4400,Bevis Round Bullnose 29" High Table Top,Steven Roelle,Tables
4401,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Steven Roelle,Telephones and Communication
4402,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Rob Haberlin,Appliances
4403,Avery 508,Rob Haberlin,Labels
4404,Luxo Economy Swing Arm Lamp,Erica Hackney,Office Furnishings
4405,ACCOHIDE� Binder by Acco,John Castell,Binders and Binder Accessories
4406,Global Ergonomic Managers Chair,John Castell,Chairs & Chairmats
4407,Talkabout T8367,Benjamin Patterson,Telephones and Communication
4408,"Wilson Jones Hanging View Binder, White, 1""",Maureen Fritzler,Binders and Binder Accessories
4409,Rubber Band Ball,Maureen Fritzler,Rubber Bands
4410,Ampad #10 Peel & Seel� Holiday Envelopes,Michael Dominguez,Envelopes
4411,"Global Leather Task Chair, Black",Jessica Myrick,Chairs & Chairmats
4412,"Master Caster Door Stop, Large Neon Orange",Jessica Myrick,Office Furnishings
4413,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Jim Sink,Storage & Organization
4414,Xerox 216,Jim Sink,Paper
4415,Hon Non-Folding Utility Tables,Mark Cousins,Tables
4416,Accessory36,Mark Cousins,Telephones and Communication
4417,Avery Premier Heavy-Duty Binder with Round Locking Rings,John Castell,Binders and Binder Accessories
4418,3285,John Castell,Telephones and Communication
4419,"Super Bands, 12/Pack",Mark Cousins,Rubber Bands
4420,Xerox 1936,Kalyca Meade,Paper
4421,US Robotics 56K V.92 External Faxmodem,Lena Creighton,Computer Peripherals
4422,Eldon� 500 Class� Desk Accessories,Lena Creighton,Office Furnishings
4423,Staples 6 Outlet Surge,Michael Dominguez,Appliances
4424,Eldon� Wave Desk Accessories,Max Jones,Office Furnishings
4425,12 Colored Short Pencils,Odella Nelson,Pens & Art Supplies
4426,"SAFCO Mobile Desk Side File, Wire Frame",Max Jones,Storage & Organization
4427,"Lifetime Advantage� Folding Chairs, 4/Carton",Clytie Kelty,Chairs & Chairmats
4428,Space Solutions Commercial Steel Shelving,Duane Benoit,Storage & Organization
4429,Accessory25,Duane Benoit,Telephones and Communication
4430,"Sanford EarthWrite� Recycled Pencils, Medium Soft, #2",Max Jones,Pens & Art Supplies
4431,Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms,Mark Cousins,Chairs & Chairmats
4432,Global Troy� Executive Leather Low-Back Tilter,Max Jones,Chairs & Chairmats
4433,Bevis Boat-Shaped Conference Table,Gene McClure,Tables
4434,KI Conference Tables,Denny Joy,Tables
4435,"Memorex 80 Minute CD-R Spindle, 100/Pack",Denny Joy,Computer Peripherals
4436,Accessory31,Odella Nelson,Telephones and Communication
4437,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,John Castell,Storage & Organization
4438,US Robotics 56K V.92 Internal PCI Faxmodem,Clytie Kelty,Computer Peripherals
4439,M70,Benjamin Patterson,Telephones and Communication
4440,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Michael Dominguez,Appliances
4441,Newell 325,Michael Dominguez,Pens & Art Supplies
4442,"Eldon� 300 Class� Desk Accessories, Black",Duane Benoit,Office Furnishings
4443,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Michael Dominguez,Chairs & Chairmats
4444,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Amy Cox,Paper
4445,Xerox 220,Benjamin Patterson,Paper
4446,Canon P1-DHIII Palm Printing Calculator,Maureen Fritzler,Office Machines
4447,Xerox 20,Maureen Fritzler,Paper
4448,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Mark Cousins,Bookcases
4449,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Kalyca Meade,Binders and Binder Accessories
4450,GBC VeloBinder Electric Binding Machine,Michael Dominguez,Binders and Binder Accessories
4451,Global Deluxe High-Back Office Chair in Storm,Odella Nelson,Chairs & Chairmats
4452,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Hallie Redmond,Chairs & Chairmats
4453,Ibico Ibimaster 300 Manual Binding System,Lena Creighton,Binders and Binder Accessories
4454,Avery 506,Lena Creighton,Labels
4455,Bretford CR8500 Series Meeting Room Furniture,Lena Creighton,Tables
4456,Xerox 1937,Clytie Kelty,Paper
4457,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Odella Nelson,Pens & Art Supplies
4458,Acco� Hot Clips� Clips to Go,Odella Nelson,Rubber Bands
4459,O'Sullivan Living Dimensions 2-Shelf Bookcases,Lena Creighton,Bookcases
4460,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Amy Cox,Paper
4461,Prang Dustless Chalk Sticks,Amy Cox,Pens & Art Supplies
4462,Panasonic KX-P2130 Dot Matrix Printer,Duane Benoit,Office Machines
4463,Laminate Occasional Tables,Amy Cox,Tables
4464,GBC DocuBind 200 Manual Binding Machine,Maureen Fritzler,Binders and Binder Accessories
4465,Anderson Hickey Conga Table Tops & Accessories,Benjamin Patterson,Tables
4466,Iceberg OfficeWorks 42" Round Tables,Katrina Willman,Tables
4467,Boston KS Multi-Size Manual Pencil Sharpener,Hallie Redmond,Pens & Art Supplies
4468,Hon 61000 Series Interactive Training Tables,Hallie Redmond,Tables
4469,Hoover Portapower� Portable Vacuum,Steven Roelle,Appliances
4470,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Steven Roelle,Tables
4471,i2000,Duane Benoit,Telephones and Communication
4472,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Ken Brennan,Computer Peripherals
4473,Avery 496,Amy Cox,Labels
4474,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Pete Takahito,Computer Peripherals
4475,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Pete Takahito,Envelopes
4476,Eldon� Wave Desk Accessories,Pete Takahito,Office Furnishings
4477,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Kristen Hastings,Tables
4478,Global Leather Executive Chair,Kristen Hastings,Chairs & Chairmats
4479,"AT&T Black Trimline Phone, Model 210",Kristen Hastings,Office Machines
4480,Hon Valutask� Swivel Chairs,Katrina Willman,Chairs & Chairmats
4481,Howard Miller Distant Time Traveler Alarm Clock,Katrina Willman,Office Furnishings
4482,Xerox 1979,Noel Staavos,Paper
4483,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Benjamin Venier,Appliances
4484,Epson LQ-870 Dot Matrix Printer,Katherine Murray,Office Machines
4485,2160i,Alan Schoenberger,Telephones and Communication
4486,StarTAC 7797,Mark Packer,Telephones and Communication
4487,Zoom V.92 USB External Faxmodem,Eric Barreto,Computer Peripherals
4488,Motorola SB4200 Cable Modem,Karl Brown,Computer Peripherals
4489,Fellowes 17-key keypad for PS/2 interface,Noel Staavos,Computer Peripherals
4490,V3682,Benjamin Venier,Telephones and Communication
4491,"Hon Metal Bookcases, Putty",Benjamin Venier,Bookcases
4492,Logitech Cordless Navigator Duo,Karl Brown,Computer Peripherals
4493,Newell 309,Ben Peterman,Pens & Art Supplies
4494,6120,Dave Poirier,Telephones and Communication
4495,Fiskars� Softgrip Scissors,Aaron Hawkins,"Scissors, Rulers and Trimmers"
4496,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Rick Duston,Appliances
4497,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Alex Grayson,Paper
4498,Gyration Ultra Professional Cordless Optical Suite,Dianna Wilson,Computer Peripherals
4499,Acme� Elite Stainless Steel Scissors,Erica Hernandez,"Scissors, Rulers and Trimmers"
4500,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Christy Brittain,Pens & Art Supplies
4501,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",David Kendrick,Office Furnishings
4502,Okidata ML395C Color Dot Matrix Printer,Noel Staavos,Office Machines
4503,Xerox 196,Paul Lucas,Paper
4504,Eldon Jumbo ProFile� Portable File Boxes Graphite/Black,Raymond Fair,Storage & Organization
4505,Linden� 12" Wall Clock With Oak Frame,Debra Catini,Office Furnishings
4506,Canon P1-DHIII Palm Printing Calculator,Fred McMath,Office Machines
4507,"Global High-Back Leather Tilter, Burgundy",Astrea Jones,Chairs & Chairmats
4508,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Fred McMath,Bookcases
4509,Anderson Hickey Conga Table Tops & Accessories,Tracy Poddar,Tables
4510,Seth Thomas 14" Putty-Colored Wall Clock,Troy Staebel,Office Furnishings
4511,Logitech Cordless Elite Duo,Raymond Fair,Computer Peripherals
4512,Fellowes 17-key keypad for PS/2 interface,Alejandro Savely,Computer Peripherals
4513,Elite 5" Scissors,Noel Staavos,"Scissors, Rulers and Trimmers"
4514,Staples Colored Interoffice Envelopes,Troy Staebel,Envelopes
4515,Hewlett-Packard 2600DN Business Color Inkjet Printer,Chris Cortes,Office Machines
4516,PC Concepts 116 Key Quantum 3000 Keyboard,Troy Staebel,Computer Peripherals
4517,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Craig Yedwab,Computer Peripherals
4518,Xerox 231,Karl Brown,Paper
4519,Telescoping Adjustable Floor Lamp,Alan Shonely,Office Furnishings
4520,Canon PC-428 Personal Copier,Becky Martin,Copiers and Fax
4521,"Quartet Omega� Colored Chalk, 12/Pack",Katrina Willman,Pens & Art Supplies
4522,Newell 312,Tony Molinari,Pens & Art Supplies
4523,Heavy-Duty E-Z-D� Binders,Stefania Perrino,Binders and Binder Accessories
4524,Boston 16801 Nautilus� Battery Pencil Sharpener,Karl Brown,Pens & Art Supplies
4525,Peel-Off� China Markers,Amy Cox,Pens & Art Supplies
4526,Portable Personal File Box,Hunter Lopez,Storage & Organization
4527,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Dianna Arnett,Office Furnishings
4528,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Giulietta Dortch,Computer Peripherals
4529,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Dave Poirier,Computer Peripherals
4530,Wirebound Voice Message Log Book,Michael Kennedy,Paper
4531,Riverside Furniture Stanwyck Manor Table Series,Eleni McCrary,Tables
4532,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Eleni McCrary,Computer Peripherals
4533,Space Solutions� Industrial Galvanized Steel Shelving.,George Zrebassa,Storage & Organization
4534,Anderson Hickey Conga Table Tops & Accessories,Dave Poirier,Tables
4535,"Companion Letter/Legal File, Black",Deanra Eno,Storage & Organization
4536,Office Star - Task Chair with Contemporary Loop Arms,Sara Luxemburg,Chairs & Chairmats
4537,Xerox 1951,Pierre Wener,Paper
4538,Newell 340,Tracy Poddar,Pens & Art Supplies
4539,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Eric Barreto,Tables
4540,Belkin 105-Key Black Keyboard,Pierre Wener,Computer Peripherals
4541,Euro Pro Shark Stick Mini Vacuum,Dan Campbell,Appliances
4542,Bionaire Personal Warm Mist Humidifier/Vaporizer,Amy Cox,Appliances
4543,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Katherine Murray,Paper
4544,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Paul Knutson,Storage & Organization
4545,Avoid Verbal Orders Carbonless Minifold Book,Jennifer Patt,Paper
4546,Eldon� Gobal File Keepers,Michael Kennedy,Storage & Organization
4547,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Raymond Fair,Computer Peripherals
4548,"Wilson Jones Hanging View Binder, White, 1""",Chuck Sachs,Binders and Binder Accessories
4549,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Chris Cortes,Office Machines
4550,Avery Legal 4-Ring Binder,Denise Leinenbach,Binders and Binder Accessories
4551,Canon F603 Scientific Calculator,Amy Cox,Office Machines
4552,Accessory6,Cathy Hwang,Telephones and Communication
4553,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Evan Henry,Paper
4554,Xerox 1937,Brian Stugart,Paper
4555,Staples Battery-Operated Desktop Pencil Sharpener,Carlos Meador,Pens & Art Supplies
4556,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Erica Hernandez,Chairs & Chairmats
4557,LX 788,Bobby Elias,Telephones and Communication
4558,Hoover Upright Vacuum With Dirt Cup,Kean Thornton,Appliances
4559,"Global High-Back Leather Tilter, Burgundy",Alan Schoenberger,Chairs & Chairmats
4560,Xerox 1885,Daniel Raglin,Paper
4561,"Quartet Alpha� White Chalk, 12/Pack",Brian Stugart,Pens & Art Supplies
4562,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Pierre Wener,Binders and Binder Accessories
4563,Bush Advantage Collection� Round Conference Table,Grant Donatelli,Tables
4564,"Imation Neon Mac Format Diskettes, 10/Pack",Julie Prescott,Computer Peripherals
4565,Bretford CR8500 Series Meeting Room Furniture,Cari MacIntyre,Tables
4566,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Grant Donatelli,Envelopes
4567,"Eldon Spacemaker� Box, Quick-Snap Lid, Clear",Grant Donatelli,Pens & Art Supplies
4568,Global Troy� Executive Leather Low-Back Tilter,Jason Fortune,Chairs & Chairmats
4569,DAX Solid Wood Frames,Jason Fortune,Office Furnishings
4570,Newell 329,Jason Fortune,Pens & Art Supplies
4571,Xerox 1949,Julie Prescott,Paper
4572,Hon iLevel� Computer Training Table,Julie Prescott,Tables
4573,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Jason Fortune,Computer Peripherals
4574,Avery 507,Candace McMahon,Labels
4575,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Candace McMahon,Paper
4576,Xerox 1885,Dave Brooks,Paper
4577,"Eldon� Image Series Desk Accessories, Burgundy",Jim Karlsson,Office Furnishings
4578,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Jim Karlsson,Pens & Art Supplies
4579,Micro Innovations 104 Keyboard,Jim Karlsson,Computer Peripherals
4580,Panasonic KX-P1150 Dot Matrix Printer,Jim Karlsson,Office Machines
4581,Xerox 1893,Cari MacIntyre,Paper
4582,Model L Table or Wall-Mount Pencil Sharpener,Philip Fox,Pens & Art Supplies
4583,DAX Wood Document Frame.,Candace McMahon,Office Furnishings
4584,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Grant Carroll,Computer Peripherals
4585,"Sanford Prismacolor� Professional Thick Lead Art Pencils, 36-Color Set",Grant Carroll,Pens & Art Supplies
4586,Keytronic Designer 104- Key Black Keyboard,Jason Fortune,Computer Peripherals
4587,Xerox 199,Jason Fortune,Paper
4588,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Philip Fox,Appliances
4589,8860,Philip Fox,Telephones and Communication
4590,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Dave Brooks,Storage & Organization
4591,Logitech Cordless Access Keyboard,Julie Prescott,Computer Peripherals
4592,Canon PC940 Copier,Julie Prescott,Copiers and Fax
4593,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Julie Prescott,Storage & Organization
4594,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Grant Donatelli,Tables
4595,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Grant Carroll,Office Furnishings
4596,Accessory23,Grant Carroll,Telephones and Communication
4597,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Grant Carroll,Paper
4598,Ibico Covers for Plastic or Wire Binding Elements,Philip Fox,Binders and Binder Accessories
4599,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Philip Fox,Pens & Art Supplies
4600,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Dave Brooks,Paper
4601,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Dave Brooks,Tables
4602,Harmony HEPA Quiet Air Purifiers,Candace McMahon,Appliances
4603,Xerox Blank Computer Paper,Frank Hawley,Paper
4604,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Grant Carroll,Computer Peripherals
